a-re-ra-si-jo	0	[(3139, -9.285223960876465)]
a-re-ra-si-to	0	[(210, -6.779419422149658)]
a-re-re-ne	0	[(3647, -13.321873664855957)]
a-re-ri-ne	0	[(3647, -14.23807144165039)]
a-re-ro	1	[(3523, 1)]
a-re-ru-wo-a	0	[(87, -10.097712516784668)]
a-re-sa-ni-e	1	[(2582, 1)]
a-re-se-ne	0	[(3647, -14.510576248168945)]
a-re-se-si	1	[(3498, 1)]
a-re-su-ti-jo	1	[(615, -0.00010752100206445903), (615, 1)]
a-re-ta	0	[(1020, -11.613880157470703)]
a-re-ta-to	1	[(128, 1)]
a-re-te-re	0	[(519, -3.0091135501861572)]
a-re-to-to	1	[(3445, -0.0001746263587847352), (3445, 1)]
a-re-to-wo	0	[(2640, -8.92310619354248)]
a-re-tya	1	[(557, 1), (1541, 1)]
a-re-wa	0	[(107, -6.123960018157959), (3680, -7.688435077667236)]
a-re-we	0	[(2099, -12.19200611114502)]
a-re-wi-jo-po-ti-ni-ja	0	[(3573, -12.40549373626709)]
a-re-wo	1	[(2536, 1), (3238, -8.586027145385742)]
a-re-zo-me-ne	1	[(3644, 1), (3646, -0.0002493547508493066), (3646, 1)]
a-ri	0	[(549, -9.49614143371582), (982, -9.459221839904785), (1029, -11.96675968170166), (1188, -3.911597490310669), (2301, -10.65503215789795)]
a-ri-ja-to	1	[(2585, 1)]
a-ri-ja-wo	1	[(266, 1)]
a-ri-ja-wo-ne	1	[(1958, 1)]
a-ri-ke-u	1	[(785, 1)]
a-ri-ko	1	[(1251, 1)]
a-ri-qa	1	[(3199, 1)]
a-ri-qo	1	[(2581, 1)]
a-ri-so-ne	0	[(3556, -10.67762279510498), (3557, -5.663349628448486)]
a-ri-to-wo	0	[(2640, -10.197097778320312)]
a-ri-wi-jo	0	[(618, -12.078007698059082)]
a-ri-wo	1	[(2681, 1), (3238, -0.0026405726093798876), (3238, 1)]
a-ri-wo-ne	1	[(2628, 1)]
a-ro	1	[(2732, -13.362397193908691), (2832, -11.10247802734375), (2907, -14.24820327758789), (3234, 1)]
a-ro-a	0	[(2167, -9.556830406188965), (3571, -11.760643005371094)]
a-ro-do-ro-i	0	[(2006, -3.156693458557129)]
a-ro-do-ro-ne	0	[(2006, -4.030431747436523)]
a-ro-do-ro-o	1	[(2006, 1)]
a-ro-do-ro-qo	0	[(2006, -2.3473005294799805)]
a-ro-do-ro-ro	0	[(2006, -0.4247361123561859)]
a-ro-do-ro-tya	0	[(2006, -2.0814294815063477)]
a-ro-e	0	[(108, -13.876797676086426)]
a-ro-ja	1	[(3053, 1)]
a-ro-je-*86	0	[(3383, -12.0237398147583)]
a-ro-je-ja	0	[(3383, -12.80431842803955)]
a-ro-je-ne	0	[(3383, -11.455436706542969)]
a-ro-je-u	1	[(3383, -6.210611172718927e-05), (3383, 1)]
a-ro-je-we	0	[(3383, -10.591575622558594)]
a-ro-ka	1	[(3533, 1)]
a-ro-ke-ne-ja	0	[(683, -0.6880821585655212)]
a-ro-ke-se-u	0	[(2644, -3.7734646797180176)]
a-ro-ko	0	[(1806, -8.27958869934082)]
a-ro-me-no	0	[(2456, -11.863842964172363)]
a-ro-mo	1	[(642, 1)]
a-ro-mo-na	0	[(38, -11.679788589477539)]
a-ro-mo-te-me-na	1	[(150, 1)]
a-ro-no	0	[(3571, -11.397019386291504)]
a-ro-pa	1	[(3103, 1), (3117, 1), (3118, 1)]
a-ro-po	1	[(2496, 1)]
a-ro-qe-we	0	[(2934, -13.341612815856934)]
a-ro-qo	0	[(2165, -9.037168502807617)]
a-ro-ru-ja	0	[(131, -10.554068565368652)]
a-ro-ru-wo-a	0	[(84, -6.337294101715088), (87, -9.667914390563965)]
a-ro-sa	0	[(2165, -8.443635940551758)]
a-ro-ta	1	[(214, -9.786162376403809), (2263, -10.359794616699219), (3235, 1)]
a-ro-te	1	[(3228, -0.0002397011558059603), (3228, 1), (3571, -11.138773918151855)]
a-ro-te-re	0	[(519, -0.3508731424808502)]
a-ro-tu-qo-no	0	[(399, -11.537704467773438)]
a-ro-u-ra	1	[(2994, 1)]
a-ro-wa	0	[(3571, -10.231707572937012)]
a-ro-we	1	[(506, 1), (2099, -1.3112935448589269e-05), (2099, 1)]
a-ro-wo	1	[(3571, -9.858122211880982e-05), (3571, 1)]
a-ro-wo-ko	0	[(422, -12.764403343200684)]
a-ro-wo-ne	0	[(422, -14.041898727416992)]
a-ro-wo-ta	1	[(422, -6.318072337307967e-06), (422, 1)]
a-ro-wo-zo	0	[(422, -13.950418472290039)]
a-ro-za	1	[(2165, -0.0006861716392450035), (2165, 1)]
a-ro-ze	0	[(2165, -9.183890342712402)]
a-ro-zo	1	[(2165, -9.253645896911621), (2213, 1)]
a-ru	0	[(1187, -11.155952453613281), (1299, -1.5817986726760864), (3657, -8.316580772399902)]
a-ru-e	0	[(2673, -7.028779983520508)]
a-ru-ko	0	[(954, -6.508316516876221)]
a-ru-ta-ra	0	[(661, -8.472024917602539)]
a-rya-a	0	[(2167, -10.731149673461914)]
a-rya-wo	0	[(3238, -7.366578102111816)]
a-ryo	0	[(2301, -9.729071617126465), (3526, -9.334352493286133)]
a-ryo-a	1	[(207, -4.076874756719917e-05), (207, 1), (511, -2.8371408916427754e-05), (511, 1), (1217, -9.524357795715332), (2130, -0.00256863865070045), (2130, 1), (2167, -0.00038699767901562154), (2167, 1), (2243, 1), (2244, 1), (2250, 1)]
a-ryo-e	1	[(511, -12.050925254821777), (2177, -0.0001245659514097497), (2177, 1)]
a-ryo-i	0	[(511, -12.792800903320312)]
a-ryo-jo	1	[(204, 1)]
a-ryo-po	0	[(207, -11.45516300201416)]
a-ryo-po-qo	0	[(3044, -3.136124610900879)]
a-ryo-qo	0	[(511, -12.845271110534668), (2758, -12.832544326782227)]
a-ryo-ra-si-jo	0	[(3139, -8.963264465332031)]
a-ryo-to	0	[(3233, -10.303004264831543)]
a-ryo-wo	0	[(3238, -7.76214599609375)]
a-ryo-zo-me-ne	0	[(3646, -10.555394172668457)]
a-sa	0	[(696, -0.3745141327381134), (1187, -10.317986488342285), (3481, -2.093665838241577)]
a-sa-da-ra	0	[(3284, -5.4611663818359375)]
a-sa-ka	0	[(1, -12.75426959991455)]
a-sa-ke-ne-ja	0	[(683, -2.924365520477295)]
a-sa-ma-o	1	[(2697, 1)]
a-sa-ma-to	1	[(3427, 1)]
a-sa-me-na	0	[(177, -4.542925834655762)]
a-sa-mi-jo	0	[(459, -2.9790592193603516)]
a-sa-mi-ri	0	[(459, -2.7775802612304688)]
a-sa-mi-ro	0	[(459, -2.8150148391723633)]
a-sa-mi-ta	0	[(459, -3.117007255554199)]
a-sa-mi-to	1	[(459, -0.32226186990737915), (459, 1)]
a-sa-pi	1	[(3335, -0.00022516099852509797), (3335, 1)]
a-sa-re-u	0	[(409, -10.092290878295898)]
a-sa-ro	1	[(938, 1), (1199, -11.922391891479492), (1782, -8.971803665161133)]
a-sa-ta	0	[(1020, -11.604063034057617)]
a-sa-ta-na	0	[(8, -10.082917213439941)]
a-sa-ti-ja	1	[(3282, -0.0006811682251282036), (3282, 1)]
a-sa-to	0	[(117, -8.978278160095215), (3655, -6.494405746459961)]
a-se-da	0	[(2474, -11.354202270507812)]
a-se-da-do-ro	0	[(103, -10.64656925201416)]
a-se-e	1	[(2474, -0.000164018536452204), (2474, 1), (2596, 1)]
a-se-qo	0	[(2474, -11.157042503356934)]
a-se-to	0	[(2474, -11.267213821411133)]
a-se-we	0	[(2474, -9.399247169494629)]
a-si-ja-du-ja	0	[(3490, -1.0262103080749512)]
a-si-ja-ni-ja	0	[(3490, -1.238304615020752)]
a-si-ja-qi-ja	0	[(3490, -3.617398738861084)]
a-si-ja-si-ja	0	[(3490, -1.4123520851135254)]
a-si-ja-ti-ja	1	[(2460, 1), (2620, 1), (2633, -3.4570634852570947e-06), (2633, 1), (2634, 1), (2635, 1), (2636, 1), (2637, 1), (2638, -4.1483970562694594e-05), (2638, 1), (2639, 1), (2640, 1), (2641, 1), (2693, -9.775113539944869e-06), (2693, 1), (3191, 1), (3195, 1), (3397, 1), (3490, 1)]
a-si-ja-wi-ja	0	[(3490, -3.945683002471924)]
a-si-jo-jo	0	[(627, -8.716463088989258)]
a-si-jo-ne	0	[(1073, -8.930488586425781)]
a-si-ki-jo	0	[(627, -8.69347095489502)]
a-si-ni-jo	0	[(627, -6.127055644989014)]
a-si-qi-jo	0	[(627, -9.560722351074219)]
a-si-te	0	[(3228, -8.865495681762695)]
a-si-te-ja	0	[(3049, -9.436795234680176)]
a-si-te-wa	0	[(423, -7.726492881774902)]
a-si-to	0	[(3603, -10.024283409118652)]
a-si-to-jo-qo	0	[(2787, -8.196086883544922)]
a-si-to-no-qo	0	[(2787, -8.019393920898438)]
a-si-to-pa-qo	0	[(2787, -7.832157135009766)]
a-si-to-pi-qo	0	[(2787, -7.496528625488281)]
a-si-to-po-qo	1	[(2787, -0.00219818577170372), (2787, 1), (2963, 1)]
a-si-wi-ja	1	[(3087, -2.0265558760002023e-06), (3087, 1)]
a-si-wi-jo	1	[(618, -4.100715523236431e-05), (618, 1), (627, -0.002955713542178273), (627, 1), (1543, 1), (2648, 1), (2992, 1)]
a-so-de	0	[(2798, -13.251267433166504)]
a-so-na	1	[(2489, 1)]
a-so-qi-dwo	0	[(1044, -14.720163345336914)]
a-so-qi-ja	0	[(1044, -13.809347152709961)]
a-so-qi-je-ja	1	[(2447, 1)]
a-so-qi-jo	1	[(1044, -5.125986263010418e-06), (1044, 1)]
a-so-qi-rya	0	[(1044, -13.497824668884277)]
a-so-qi-wo	0	[(1044, -14.457592964172363)]
a-so-ru-wo-a	0	[(84, -11.470724105834961)]
a-so-ta-o	1	[(2689, 1)]
a-so-we	0	[(2099, -13.49606704711914)]
a-su-nwa-ta	0	[(985, -7.774537563323975)]
a-su-ri-jo	0	[(968, -9.72779369354248)]
a-su-wo	0	[(1031, -8.095962524414062)]
a-ta	0	[(649, -5.203531742095947), (964, -11.586808204650879), (3481, -4.469245910644531)]
a-ta-*82	0	[(2531, -6.655349254608154)]
a-ta-*86-po-ti-ni-ja	0	[(277, -12.626501083374023)]
a-ta-a	0	[(1217, -7.476375579833984)]
a-ta-do-si	0	[(3253, -8.259407043457031)]
a-ta-du-nu	0	[(1897, -10.25933837890625)]
a-ta-i-jo	0	[(2268, -4.751046657562256)]
a-ta-ja	0	[(3591, -6.817568778991699)]
a-ta-jo	0	[(997, -9.795278549194336), (1479, -10.260725021362305), (3598, -0.764538049697876)]
a-ta-jo-jo	0	[(1432, -12.189591407775879), (1524, -15.787015914916992), (1739, -10.873125076293945)]
a-ta-ka	0	[(2537, -12.409760475158691)]
a-ta-ka-po-ti-ni-ja	0	[(277, -12.85895824432373)]
a-ta-ki	0	[(637, -9.01318073272705)]
a-ta-ma-ne-u	1	[(2680, 1)]
a-ta-ma-ne-we	1	[(2628, 1)]
a-ta-ma-ta	1	[(1026, 1)]
a-ta-na-po-ti-ni-ja	1	[(277, -5.4238757002167404e-05), (277, 1)]
a-ta-ni-nu	0	[(1897, -11.12890625)]
a-ta-no	1	[(442, -3.45700973412022e-05), (442, 1), (997, -0.00042775063775479794), (997, 1), (2531, -2.7128753662109375), (2537, -12.79069995880127)]
a-ta-no-po-ti-ni-ja	0	[(277, -10.352072715759277)]
a-ta-no-re	1	[(3577, 1)]
a-ta-no-ro	1	[(3042, 1)]
a-ta-o	1	[(442, -11.355194091796875), (1557, -8.64189624786377), (2530, -9.894321920000948e-06), (2530, 1), (2531, -0.0785083919763565), (2531, 1), (2532, -7.128461584215984e-05), (2532, 1), (2533, 1), (2534, -5.769562994828448e-05), (2534, 1), (2535, -0.00025912740966305137), (2535, 1), (2536, -4.8993817472364753e-05), (2536, 1), (2537, -2.1934269170742482e-05), (2537, 1), (3064, 1), (3151, 1)]
a-ta-o-jo	1	[(3566, 1)]
a-ta-pte-po-ti-ni-ja	0	[(277, -12.190522193908691)]
a-ta-qe	1	[(939, 1)]
a-ta-qo-ta-o	0	[(2520, -2.53271222114563)]
a-ta-ra	1	[(713, -0.00017486473370809108), (713, 1), (2537, -12.371224403381348)]
a-ta-ra-*86-jo	0	[(3136, -13.079794883728027)]
a-ta-ra-i-jo	0	[(3136, -12.596481323242188), (3163, -10.790424346923828)]
a-ta-ra-ja	0	[(1172, -10.989631652832031), (1901, -2.467283010482788)]
a-ta-ra-jo	0	[(975, -2.2219505310058594)]
a-ta-ra-jo-jo	0	[(3196, -13.936592102050781)]
a-ta-ra-no	0	[(429, -10.207100868225098)]
a-ta-ra-pi-jo	0	[(3163, -12.098531723022461)]
a-ta-ra-qe	1	[(731, -0.0002899941464420408), (731, 1)]
a-ta-ra-ri-jo	0	[(3163, -13.328784942626953), (3196, -14.560129165649414)]
a-ta-ra-ro-jo	0	[(3163, -13.029932975769043)]
a-ta-ra-se-jo	0	[(3136, -11.939181327819824), (3196, -13.18647289276123)]
a-ta-ra-si-jo	1	[(3123, 1), (3127, 1), (3136, -2.002696055569686e-05), (3136, 1), (3139, -0.001764765940606594), (3139, 1), (3142, 1), (3147, 1), (3149, 1), (3158, 1), (3163, -3.9457496313843876e-05), (3163, 1), (3168, 1), (3169, 1), (3170, 1), (3172, 1), (3179, 1), (3192, 1), (3196, -7.867782187531702e-06), (3196, 1), (3199, 1), (3200, 1), (3210, 1)]
a-ta-ra-wi-jo	0	[(3136, -13.037126541137695), (3196, -12.9661226272583)]
a-ta-ra-wo	0	[(3416, -7.978473663330078)]
a-ta-re-e-te-jo	0	[(3484, -14.496430397033691)]
a-ta-ro	1	[(1032, -7.160037040710449), (2479, 1), (2485, -5.924526340095326e-05), (2485, 1)]
a-ta-ro-we	1	[(2489, 1)]
a-ta-ru-nu	0	[(1897, -10.755423545837402)]
a-ta-so	0	[(442, -12.603791236877441), (997, -9.0568208694458), (2298, -8.042542457580566), (2531, -6.777784824371338)]
a-ta-ta	0	[(997, -11.367831230163574)]
a-ta-ti-nu	1	[(452, -0.00041368984966538846), (452, 1), (1897, -0.00015758226800244302), (1897, 1)]
a-ta-to	0	[(997, -8.734782218933105), (1197, -8.466365814208984), (1315, -9.350516319274902), (1664, -1.5276353359222412), (1825, -8.941624641418457), (2294, -1.0203869342803955), (2531, -5.562023162841797)]
a-ta-tu-ro	1	[(2654, 1), (3147, 1)]
a-ta-wo	1	[(2494, 1), (2537, -12.870837211608887)]
a-ta-wo-ne	0	[(600, -2.5504086017608643)]
a-ta-wo-ne-jo	1	[(2986, 1)]
a-ta-ze-u	1	[(976, 1)]
a-te	0	[(1299, -3.0295395851135254), (3201, -7.7766828536987305)]
a-te-a	0	[(2130, -8.356149673461914)]
a-te-da-do-ro	0	[(103, -11.36899185180664)]
a-te-i-ja-ta	1	[(1469, 1), (1582, -0.00029023250681348145), (1582, 1)]
a-te-i-jo	0	[(2268, -7.417038440704346)]
a-te-jo	1	[(1181, -7.867782187531702e-06), (1181, 1), (1262, 1), (1364, -4.2676016164477915e-05), (1364, 1), (1415, 1), (1416, -0.00012385078298393637), (1416, 1), (1428, -0.0001394651480950415), (1428, 1), (1500, 1), (1501, -0.0005614373367279768), (1501, 1), (1514, -7.354942499659956e-05), (1514, 1), (1763, 1), (2309, -2.145764938177308e-06), (2309, 1)]
a-te-ko-to-re	0	[(1152, -3.2176454067230225)]
a-te-mi-to	1	[(3015, 1)]
a-te-mo	1	[(998, 1), (1414, 1), (1517, 1)]
a-te-mo-na	0	[(38, -12.147862434387207)]
a-te-ne-ja-ta	0	[(1582, -8.764161109924316)]
a-te-o	0	[(2172, -9.396580696105957), (2532, -10.837632179260254), (2536, -11.75362491607666), (3277, -10.762916564941406)]
a-te-po	0	[(2552, -1.0987229347229004)]
a-te-qo-ja-ta	0	[(1582, -10.584197044372559)]
a-te-qo-ta-o	0	[(2520, -3.0477592945098877)]
a-te-ra	0	[(678, -10.576319694519043)]
a-te-ra-jo	0	[(975, -1.3220796585083008)]
a-te-ra-no	0	[(429, -13.57346248626709)]
a-te-ra-wo	1	[(3416, -0.000756216119043529), (3416, 1)]
a-te-re	0	[(3633, -8.208093643188477)]
a-te-re-e-te-jo	1	[(3484, -4.529942543740617e-06), (3484, 1)]
a-te-re-te-a	1	[(199, 1)]
a-te-re-wi-du	0	[(3256, -8.939157485961914)]
a-te-re-wi-ja	1	[(2351, -2.2411095415009186e-05), (2351, 1), (2589, 1), (2622, 1), (3256, -0.0005050813779234886), (3256, 1)]
a-te-re-wi-je	0	[(3256, -10.083440780639648)]
a-te-re-wi-jo	0	[(3256, -9.48979377746582)]
a-te-re-wi-tya	0	[(3256, -10.441534042358398)]
a-te-ri-ja-ta	0	[(1582, -10.819352149963379)]
a-te-ro	0	[(2561, -2.264378786087036)]
a-te-ru-wo-a	0	[(87, -10.011210441589355)]
a-te-te-wa	0	[(423, -8.138320922851562)]
a-te-to	0	[(187, -9.339523315429688)]
a-te-u	0	[(2550, -9.043305397033691)]
a-te-u-ke	1	[(294, -2.4676019165781327e-05), (294, 1)]
a-te-we	1	[(3486, 1)]
a-te-wi-ja-ta	0	[(1582, -10.833803176879883)]
a-te-wo	0	[(2915, -8.372547149658203)]
a-te-wo-jo	1	[(3440, 1)]
a-ti	1	[(549, -8.00084114074707), (982, -0.0003361137059982866), (982, 1), (1192, -5.024333477020264), (3074, 1)]
a-ti-da-mo	0	[(3129, -11.402359962463379)]
a-ti-da-ta	0	[(417, -11.850913047790527)]
a-ti-ja	1	[(737, -1.4185804502631072e-05), (737, 1), (3591, -7.115811347961426)]
a-ti-ja-wo	1	[(2574, 1), (3200, 1)]
a-ti-je	0	[(737, -12.034882545471191)]
a-ti-jo	1	[(737, -12.34836483001709), (979, 1), (1081, -2.646061897277832)]
a-ti-ka	1	[(333, 1)]
a-ti-ka-mo	0	[(3129, -11.669144630432129)]
a-ti-ke-ne-ja	1	[(683, 1)]
a-ti-mi-te	1	[(3508, 1)]
a-ti-ni-ja	0	[(3113, -11.729162216186523)]
a-ti-ni-si	0	[(96, -6.273252010345459)]
a-ti-ni-si-jo	0	[(113, -10.459882736206055)]
a-ti-ni-so	0	[(289, -12.312116622924805)]
a-ti-ni-so-de	0	[(2041, -13.089254379272461)]
a-ti-pa-mo	1	[(23, -0.0004332319076638669), (23, 1), (3129, -9.345571743324399e-05), (3129, 1), (3191, 1)]
a-ti-pa-ro	0	[(23, -10.14907169342041)]
a-ti-pa-so	0	[(23, -10.599516868591309)]
a-ti-pa-ta	0	[(23, -8.379720687866211)]
a-ti-pa-zo	0	[(23, -10.551483154296875)]
a-ti-pe-mo	0	[(3129, -10.358222961425781)]
a-ti-pu-mo	0	[(3129, -11.043560981750488)]
a-ti-ri-ja	1	[(2456, 1)]
a-ti-ro	1	[(1644, -6.104068279266357), (1760, 1), (3097, -9.828495979309082)]
a-ti-ro-qe	1	[(2577, 1)]
a-ti-rya	0	[(737, -14.00351619720459)]
a-ti-sa	0	[(737, -14.5298490524292)]
a-ti-ta	1	[(3568, 1)]
a-ti-to-wo	0	[(2640, -10.636238098144531)]
a-ti-wa	0	[(2011, -13.495542526245117)]
a-to	1	[(938, -0.000256982195423916), (938, 1), (982, -9.96034049987793), (1187, -10.688420295715332), (1192, -6.129797458648682), (1299, -2.9044413566589355)]
a-to-*82	0	[(3227, -10.287978172302246)]
a-to-ma	0	[(3227, -8.960993766784668)]
a-to-me-ja	1	[(914, 1)]
a-to-mo	1	[(279, 1), (1125, 1), (2605, 1), (3199, 1), (3227, -0.00037889453233219683), (3227, 1)]
a-to-mo-na	1	[(25, 1), (38, -3.85038583772257e-05), (38, 1)]
a-to-po-qo	1	[(611, 1), (2483, 1), (2541, 1), (3044, 1)]
a-to-ro	0	[(1644, -7.612166404724121), (2121, -5.880027770996094)]
a-to-ro-qo	1	[(3478, 1)]
a-to-so	0	[(3227, -10.571918487548828)]
a-to-wo-ko-i	0	[(3048, -10.23465347290039)]
a-to-za	0	[(3227, -9.712545394897461)]
a-tu-ko	1	[(1554, 1), (2108, -0.0004782725009135902), (2108, 1), (2895, 1), (2904, -6.19869097135961e-05), (2904, 1), (2940, 1), (3169, 1), (3186, 1), (3211, 1)]
a-tu-ne	0	[(2904, -10.18274211883545)]
a-tu-ni-si	0	[(96, -9.445147514343262)]
a-tu-ni-so-de	0	[(2041, -13.4829683303833)]
a-tu-qo-ta	1	[(1026, 1)]
a-tu-qo-te-ra-to	1	[(358, 1)]
a-tu-re	0	[(2904, -12.759371757507324)]
a-tu-ro	0	[(1644, -7.285346984863281), (2904, -12.113835334777832)]
a-tu-si-ja	0	[(2563, -11.122726440429688)]
a-tu-ti	0	[(2904, -12.488593101501465)]
a-tu-ti-ri-ja	0	[(925, -8.714098930358887)]
a-tu-we	0	[(2505, -3.174037218093872)]
a-tya	0	[(982, -11.153121948242188)]
a-tya-a	0	[(1217, -9.353150367736816), (2167, -10.339210510253906)]
a-tya-wo	0	[(3238, -7.856162071228027)]
a-u-ka	0	[(1, -12.860499382019043)]
a-u-ko	0	[(693, -13.581014633178711)]
a-u-me-no	0	[(3478, -3.928819179534912)]
a-u-mo	0	[(1261, -10.036735534667969)]
a-u-qe	1	[(128, -13.757061958312988), (128, 1), (150, -4.130753993988037)]
a-u-qe-we	0	[(2934, -12.469865798950195)]
a-u-ra-si-jo	0	[(3139, -7.382434368133545)]
a-u-ta-na	1	[(8, -0.001081834896467626), (8, 1)]
a-u-te-re	0	[(519, -3.3517277240753174)]
a-wa-da-do-ro	0	[(103, -10.44276237487793)]
a-wa-i-jo	0	[(2268, -7.7737650871276855)]
a-wa-ko-to-re	0	[(1152, -1.2951200008392334)]
a-wa-ne-u	1	[(3591, 1)]
a-wa-po-qo	0	[(3044, -0.9396858811378479)]
a-wa-ra	0	[(713, -9.036635398864746)]
a-wa-ra-ja	0	[(1172, -9.514006614685059)]
a-wa-ra-ka-na	1	[(3532, 1)]
a-wa-ra-ka-na-o	1	[(3531, 1)]
a-wa-ro	0	[(1032, -9.791704177856445)]
a-wa-ru-ja	0	[(131, -10.699129104614258)]
a-wa-ru-wo-a	0	[(84, -8.247754096984863)]
a-wa-si-ja	1	[(2124, -11.598538398742676), (2562, -0.0012154342839494348), (2562, 1), (2563, -0.00017557987303007394), (2563, 1)]
a-wa-so	1	[(1313, 1), (1344, 1), (2298, -0.0006439996068365872), (2298, 1)]
a-wa-ta	1	[(2536, 1)]
a-wa-ti	0	[(760, -4.571289539337158)]
a-wa-ti-ka-ra	1	[(899, 1)]
a-wa-ti-ri-ja	0	[(925, -9.291385650634766)]
a-wa-to	0	[(3233, -7.2998738288879395)]
a-wa-wo	0	[(115, -4.861189365386963)]
a-we	0	[(1914, -11.519604682922363)]
a-we-a	0	[(2130, -6.534432888031006), (2167, -8.791068077087402), (2186, -10.730839729309082)]
a-we-da-do-ro	0	[(103, -8.896931648254395)]
a-we-e	0	[(2596, -3.1970739364624023)]
a-we-ke-se-u	1	[(2644, 1), (2670, 1), (3168, 1)]
a-we-ke-se-we	1	[(2628, 1)]
a-we-o	0	[(2142, -11.848299026489258)]
a-we-re-e-te-jo	0	[(3484, -13.319148063659668)]
a-we-u-pi	1	[(2492, 1)]
a-wi-ja	0	[(3591, -7.358857154846191)]
a-wi-jo	0	[(3341, -10.304265022277832)]
a-wi-nwa-ta	0	[(985, -7.313323497772217)]
a-wi-si-ja	0	[(2124, -11.890090942382812), (2562, -10.323554992675781)]
a-wi-so-ne	0	[(3557, -7.823408126831055)]
a-wi-to-do-e	0	[(243, -13.721501350402832)]
a-wi-to-do-jo	0	[(243, -13.590890884399414)]
a-wi-to-do-ko	0	[(243, -13.730708122253418)]
a-wi-to-do-ti	0	[(243, -11.909782409667969)]
a-wi-to-do-to	1	[(243, -1.6569954823353328e-05), (243, 1)]
a-wi-wi-jo	0	[(618, -11.885492324829102)]
a-wo	0	[(125, -6.099916934967041), (1299, -2.3530378341674805)]
a-wo-a	0	[(1217, -7.792157173156738)]
a-wo-do-si	0	[(2031, -10.01259708404541), (3253, -8.815279960632324)]
a-wo-i-jo	1	[(1783, 1), (2671, 1)]
a-wo-o	0	[(2532, -11.998398780822754)]
a-wo-pi	0	[(3335, -11.385265350341797)]
a-wo-ro	1	[(1032, -0.0013006808003410697), (1032, 1)]
a-wo-te	0	[(3228, -11.013350486755371)]
a-wo-te-re	0	[(519, -3.12455677986145)]
a-wo-ti-jo	1	[(1443, 1)]
a-wo-to	0	[(3233, -10.186320304870605)]
a-za-ko	0	[(2652, -8.419703483581543)]
a-za-ra	0	[(543, -8.023173332214355)]
a-ze-du-ri-ja	0	[(1879, -7.371469497680664)]
a-ze-e	0	[(517, -12.717040061950684)]
a-ze-ka	0	[(1, -12.339798927307129)]
a-ze-ko	0	[(517, -12.625597953796387)]
a-ze-ko-ri-ja	0	[(1879, -8.48373794555664)]
a-ze-o	1	[(1557, -0.00250894739292562), (1557, 1), (3277, -7.717688083648682)]
a-ze-qe-ri-ja	0	[(1879, -8.114982604980469)]
a-ze-ra	0	[(713, -11.762351036071777)]
a-ze-re	0	[(3633, -9.4547758102417)]
a-ze-ro	0	[(517, -12.967588424682617), (1644, -3.2393648624420166)]
a-ze-ta	1	[(1020, -11.54698657989502), (1784, -0.00011991735664196312), (1784, 1)]
a-ze-ti	0	[(517, -8.736409187316895), (760, -3.1894431114196777)]
a-ze-ti-ni-ja	0	[(2286, -12.175143241882324)]
a-ze-ti-ri-ja	1	[(588, 1), (601, 1), (925, -0.0017476299544796348), (925, 1), (1879, -0.0028427925426512957), (1879, 1), (2284, 1), (2286, -6.294052582234144e-05), (2286, 1)]
a-ze-ti-rya-o	0	[(2417, -11.378215789794922)]
a-ze-ti-si-ja	0	[(2286, -9.845137596130371)]
a-ze-ti-ta-ja	0	[(2286, -14.701886177062988)]
a-ze-ti-wi-ja	0	[(2286, -14.085286140441895)]
a-ze-to	1	[(517, -0.00017808281700126827), (517, 1), (562, 1)]
a-ze-to-ri-ja	0	[(1879, -6.791668891906738)]
a-zo-o	0	[(1557, -7.921486854553223)]
a-zo-ta-na	0	[(8, -10.998686790466309)]
ai	1	[(415, 1), (1112, 1)]
ai-*65-no	0	[(227, -2.0817532539367676)]
ai-*83-ta	0	[(1736, -11.916550636291504)]
ai-da	0	[(3539, -12.455763816833496)]
ai-da-me-no	0	[(2507, -10.704801559448242)]
ai-da-ra-te-ja	0	[(2353, -11.496830940246582)]
ai-do-ni-ja	0	[(2239, -8.751784324645996)]
ai-do-we	0	[(3638, -12.380525588989258)]
ai-du-wo-na	1	[(926, 1)]
ai-e	0	[(3539, -14.937070846557617)]
ai-e-re	0	[(1014, -11.469660758972168)]
ai-i-to	0	[(1866, -11.497830390930176)]
ai-ja-me-na	0	[(148, -10.201157569885254)]
ai-ja-me-no	0	[(2507, -10.829957008361816)]
ai-je-re	0	[(1014, -11.4722318649292)]
ai-jo-no	0	[(1193, -12.587085723876953), (1285, -11.417146682739258), (1334, -13.99411392211914), (1641, -11.801843643188477), (1747, -11.322081565856934)]
ai-jo-qe-u	0	[(2490, -10.798892974853516)]
ai-ka-i-jo	0	[(449, -10.06084156036377)]
ai-ka-na	0	[(86, -10.917423248291016)]
ai-ka-na-jo	1	[(3527, -0.00047600860125385225), (3527, 1)]
ai-ka-ra	1	[(2129, 1)]
ai-ka-sa-ma	1	[(3194, 1)]
ai-ka-ta-jo	0	[(1987, -11.117742538452148), (2916, -5.7508039474487305)]
ai-ka-te-jo	0	[(518, -7.2582106590271)]
ai-ka-to-wa	0	[(407, -13.723310470581055)]
ai-ke-e-to	0	[(1356, -10.879433631896973)]
ai-ke-na-to	0	[(1356, -10.8252592086792)]
ai-ke-po-de	0	[(3274, -7.5047607421875)]
ai-ke-qe	0	[(2830, -10.19818115234375)]
ai-ke-qe-to	0	[(1356, -11.565783500671387)]
