ka-na-i	0	[(732, -13.159835815429688)]
ka-na-i-ta	0	[(171, -10.951139450073242)]
ka-na-jo	0	[(1337, -13.360434532165527), (3164, -10.201725959777832)]
ka-na-ka	0	[(732, -13.880358695983887)]
ka-na-ko	1	[(646, 1), (648, 1), (650, 1), (651, 1), (652, 1), (653, 1), (655, -2.145764938177308e-06), (655, 1), (656, 1), (657, 1), (658, 1), (659, 1), (661, 1), (665, 1), (667, 1), (669, 1)]
ka-na-me	0	[(732, -14.207959175109863), (735, -16.40156364440918)]
ka-na-ni-ja	0	[(2472, -10.46281623840332)]
ka-na-no	0	[(732, -13.586892127990723), (735, -15.031587600708008), (2193, -8.80170726776123), (2195, -15.285429954528809), (2200, -10.393284797668457), (2204, -16.545644760131836), (2206, -15.95573902130127), (2219, -16.095130920410156), (2226, -13.905117988586426)]
ka-na-pe-e	0	[(702, -12.393040657043457)]
ka-na-pe-i	0	[(702, -11.100922584533691)]
ka-na-pe-ne	0	[(702, -12.498015403747559)]
ka-na-pe-o	0	[(702, -12.334803581237793)]
ka-na-pe-po	0	[(702, -11.20344066619873)]
ka-na-pe-ro	0	[(702, -12.38634204864502)]
ka-na-pe-te	0	[(702, -11.74917984008789)]
ka-na-pe-to	0	[(702, -11.656729698181152)]
ka-na-pe-u	1	[(702, -10.404633522033691), (2697, -2.50339189733495e-06), (2697, 1), (2890, 1), (2893, 1), (2902, 1), (2918, 1)]
ka-na-pe-u-si	1	[(704, -4.768360213347478e-06), (704, 1), (709, 1)]
ka-na-pe-we	1	[(702, -0.00010549465514486656), (702, 1)]
ka-na-pe-wo	1	[(2916, 1)]
ka-na-po-ro	0	[(3289, -14.780879974365234)]
ka-na-po-to	1	[(338, 1)]
ka-na-qo	0	[(732, -14.090429306030273)]
ka-na-re-jo	0	[(234, -10.432774543762207)]
ka-na-re-wi	0	[(537, -13.440807342529297)]
ka-na-so	0	[(732, -11.784065246582031), (735, -13.17179012298584)]
ka-na-ti	0	[(735, -16.25448226928711)]
ka-na-to	1	[(174, -13.835322380065918), (690, -9.911677360534668), (714, 1), (732, -2.992108420585282e-05), (732, 1), (735, -3.099436753473128e-06), (735, 1), (2741, -15.637425422668457), (2762, -11.558326721191406), (2841, -8.976749420166016), (2876, -12.45457649230957), (2882, -12.551021575927734), (2977, -11.153803825378418)]
ka-na-to-de	0	[(2004, -11.696657180786133)]
ka-na-to-po	1	[(918, 1)]
ka-na-tya	0	[(735, -16.793048858642578)]
ka-na-we	0	[(732, -11.604103088378906), (735, -16.261009216308594)]
ka-ne-ja	1	[(3498, 1)]
ka-ne-u-ta	1	[(1248, 1)]
ka-ne-we	0	[(3132, -5.209952354431152)]
ka-ni-di-ja	0	[(2524, -14.107919692993164)]
ka-ni-e-u	0	[(2775, -12.314940452575684)]
ka-ni-ja	0	[(564, -12.940311431884766)]
ka-ni-ko-no	0	[(88, -15.755446434020996), (91, -15.762674331665039), (2488, -15.503376007080078)]
ka-ni-to	1	[(1376, -4.3987260141875595e-05), (1376, 1), (1570, 1)]
ka-ni-wi-po-ro	0	[(3503, -5.1469340324401855)]
ka-no	1	[(124, -13.515791893005371), (151, -14.933578491210938), (1270, -12.877815246582031), (1819, -13.512286186218262), (3196, 1)]
ka-no-ni-ja	0	[(2151, -13.894964218139648)]
ka-no-qo	0	[(622, -9.440191268920898)]
ka-no-si-jo	0	[(279, -15.49416446685791)]
ka-no-we	0	[(3132, -3.9548091888427734)]
ka-nu	0	[(2282, -1.10114586353302)]
ka-nu-i-so	0	[(1518, -14.21181583404541)]
ka-nu-ko	0	[(9, -12.608491897583008)]
ka-nu-no	0	[(1583, -10.760403633117676)]
ka-nu-se-u	1	[(939, 1)]
ka-nu-ta-jo	1	[(2489, 1)]
ka-nu-to	0	[(759, -10.739500045776367), (3654, -10.724372863769531)]
ka-nu-we	0	[(3132, -2.9780020713806152)]
ka-pa	1	[(124, -13.621274948120117), (393, -12.357100486755371), (394, -12.418654441833496), (502, -13.824458122253418), (1395, -5.0974321365356445), (1819, -13.604659080505371), (1867, -0.00013350549852475524), (1867, 1), (1909, -13.541122436523438), (2806, -12.460739135742188), (3488, -3.933898824470816e-06), (3488, 1), (3506, 1), (3609, -11.894731521606445), (3611, -9.051153182983398), (3612, -11.765782356262207)]
ka-pa-i	0	[(679, -13.181600570678711)]
ka-pa-jo	1	[(1078, 1)]
ka-pa-ke	0	[(3054, -11.689692497253418)]
ka-pa-no	0	[(1648, -12.179645538330078)]
ka-pa-nu-wo	0	[(529, -12.490364074707031)]
ka-pa-qo	0	[(119, -13.15951156616211)]
ka-pa-ri-de	0	[(287, -14.658761024475098)]
ka-pa-ri-ja	0	[(287, -14.237309455871582)]
ka-pa-ri-jo	1	[(282, 1), (287, -1.0490362910786644e-05), (287, 1), (404, -0.00032884435495361686), (404, 1)]
ka-pa-ri-jo-ne	1	[(1926, -9.643566590966657e-05), (1926, 1)]
ka-pa-ri-no	0	[(287, -13.011521339416504)]
ka-pa-ri-o	0	[(287, -15.34921932220459)]
ka-pa-ri-ta	0	[(287, -16.104984283447266)]
ka-pa-ri-u	0	[(287, -16.470243453979492)]
ka-pa-ri-wo	0	[(287, -12.050525665283203)]
ka-pa-ri-zo	0	[(287, -14.975411415100098)]
ka-pa-ro	0	[(2044, -10.600442886352539), (2067, -11.98464584350586)]
ka-pa-rya	1	[(851, 1), (3178, 1)]
ka-pa-rya-a	0	[(2355, -12.943375587463379)]
ka-pa-rya-de	1	[(2355, -0.0007281036232598126), (2355, 1), (2522, 1)]
ka-pa-rya-ja	0	[(2355, -7.255581378936768)]
ka-pa-rya-jo	0	[(2355, -12.227737426757812)]
ka-pa-rya-qa	0	[(2355, -13.465344429016113)]
ka-pa-rya-ra	0	[(2355, -13.106865882873535)]
ka-pa-rya-rya	0	[(2355, -13.986971855163574)]
ka-pa-rya-sa	0	[(2355, -13.390396118164062)]
ka-pa-sa	0	[(3208, -8.776921272277832)]
ka-pa-so	1	[(785, -1.3351351299206726e-05), (785, 1)]
ka-pa-ta	0	[(3346, -10.848052024841309)]
ka-pa-ti-ja	1	[(2791, 1), (2951, 1), (2974, 1), (3516, 1)]
ka-pa-u-ja	0	[(640, -13.825730323791504)]
ka-pa-u-ko	0	[(2643, -12.983541488647461)]
ka-pa-we	0	[(3240, -11.494766235351562), (3337, -14.796939849853516)]
ka-pe	0	[(1038, -14.48441219329834)]
ka-pe-ro	0	[(2080, -11.253238677978516), (2423, -14.687093734741211), (3627, -13.94598388671875)]
ka-pe-ro-qe	0	[(2960, -12.559521675109863)]
ka-pe-se-wa-o	1	[(2657, 1)]
ka-phu-jo	0	[(199, -14.349955558776855)]
ka-phu-ra-o	0	[(2428, -12.88741397857666)]
ka-pi	0	[(1867, -10.054518699645996), (1909, -12.491131782531738), (2279, -11.089347839355469), (2460, -16.736268997192383)]
ka-pi-de	0	[(3563, -13.829903602600098)]
ka-pi-do-ra	0	[(691, -11.591011047363281)]
ka-pi-e-ra	0	[(2599, -14.14080810546875), (2602, -14.163597106933594)]
ka-pi-ha-ro	0	[(3411, -4.270662307739258)]
ka-pi-ko-no	0	[(88, -15.456295013427734), (91, -15.458925247192383), (2488, -15.158414840698242)]
ka-pi-ko-o	0	[(2329, -14.512497901916504)]
ka-pi-ni-ja	1	[(3568, -4.362964682513848e-05), (3568, 1), (3569, -0.00027569307712838054), (3569, 1)]
ka-pi-ni-jo	0	[(3568, -10.212902069091797)]
ka-pi-ni-o	0	[(3568, -15.037466049194336)]
ka-pi-ni-ra	0	[(3568, -12.839774131774902)]
ka-pi-ni-ro	0	[(3568, -15.248018264770508)]
ka-pi-ni-rya	0	[(3568, -15.117436408996582)]
ka-pi-ni-sa	0	[(3568, -15.473578453063965)]
ka-pi-pi-jo	0	[(576, -3.3485758304595947)]
ka-pi-re-jo	0	[(427, -12.444836616516113)]
ka-pi-ri-ja	0	[(30, -2.360877275466919)]
ka-pi-ri-jo	0	[(1951, -10.640569686889648), (2049, -15.602852821350098)]
ka-pi-te	0	[(232, -14.649725914001465)]
ka-pi-u-ko	0	[(2643, -12.867138862609863)]
ka-pi-zo-ta	0	[(72, -5.8845624923706055)]
ka-po	1	[(723, -12.236348152160645), (1909, -2.682172998902388e-05), (1909, 1), (2806, -10.787981986999512), (3162, -13.884894371032715)]
ka-po-qo	0	[(132, -11.567034721374512), (622, -10.909189224243164)]
ka-po-ro	0	[(2067, -14.073415756225586)]
ka-po-se-u	0	[(3398, -12.194518089294434)]
ka-po-to	0	[(690, -12.8605318069458)]
ka-po-we	0	[(3132, -2.6489739418029785), (3240, -13.760854721069336)]
ka-po-wi-ja	0	[(2567, -16.448650360107422), (2568, -13.6763916015625)]
ka-pte	1	[(1537, -1.5139465176616795e-05), (1537, 1)]
ka-pu	0	[(1867, -12.155327796936035), (2228, -5.3206658363342285)]
ka-pu-do-si	0	[(1088, -15.498503684997559), (1922, -14.937195777893066), (1931, -12.446596145629883), (1954, -14.008468627929688), (2027, -14.624363899230957), (2043, -15.917956352233887)]
ka-pu-ne-we	0	[(2443, -15.683380126953125)]
ka-pu-ro	1	[(338, 1), (2067, -11.658705711364746)]
ka-qa-jo	0	[(199, -11.53684139251709)]
ka-qa-no	0	[(1583, -11.044300079345703)]
ka-qe-u-si	0	[(3301, -11.293210983276367)]
ka-qe-we	0	[(3240, -13.638311386108398), (3337, -10.680532455444336), (3361, -13.123147010803223)]
ka-qi	0	[(676, -9.23399543762207)]
ka-qi-ra	0	[(481, -14.881669998168945)]
ka-ra	1	[(35, -11.131826400756836), (46, 1), (502, -7.30726242181845e-05), (502, 1), (666, 1), (689, -12.072030067443848), (1270, -13.333490371704102), (1494, -11.495946884155273), (1833, -11.081263542175293), (1867, -10.529884338378906), (1909, -13.7171630859375), (2800, -14.459159851074219), (3293, 1)]
ka-ra-*56-so	0	[(1941, -2.4533557891845703), (2900, 1), (2916, 1)]
ka-ra-*82	0	[(3144, 1)]
ka-ra-a-pi	1	[(3479, 1)]
ka-ra-da-so	0	[(3122, -11.738174438476562)]
ka-ra-di-ro	0	[(3259, -12.781063079833984)]
ka-ra-do	0	[(933, -13.991710662841797)]
ka-ra-do-ro	1	[(2407, -8.391981828026474e-05), (2407, 1), (2539, 1), (2577, 1), (2675, 1), (3195, 1), (3221, 1), (3259, -0.00010835537250386551), (3259, 1), (3343, 1), (3416, 1), (3577, 1)]
ka-ra-do-ro-de	1	[(3565, 1)]
ka-ra-do-so	0	[(3122, -10.32887077331543), (3135, -11.017657279968262)]
ka-ra-do-wa-ta	1	[(2708, 1)]
ka-ra-e-ri-*83-jo	0	[(2086, -6.184300899505615)]
ka-ra-e-ri-de	0	[(1997, -19.013784408569336)]
ka-ra-e-ri-dwo-jo	0	[(2086, -7.340682506561279)]
ka-ra-e-ri-ha	0	[(1997, -20.25495147705078)]
ka-ra-e-ri-je	0	[(1997, -19.778154373168945)]
ka-ra-e-ri-jo	1	[(1991, 1), (1992, -8.928377064876258e-05), (1992, 1), (1995, 1), (1997, 0.0), (1997, 1)]
ka-ra-e-ri-jo-jo	1	[(2086, -0.010159092955291271), (2086, 1), (2289, 1)]
ka-ra-e-ri-ni-jo	0	[(2086, -8.547715187072754)]
ka-ra-e-ri-no	0	[(1997, -18.31314468383789)]
ka-ra-e-ri-nu-jo	0	[(2086, -8.623950004577637)]
ka-ra-e-ri-o	0	[(1997, -18.847923278808594)]
ka-ra-e-ri-qi-jo	0	[(2086, -7.784976482391357)]
ka-ra-e-ri-si-jo	0	[(2086, -5.436309337615967)]
ka-ra-e-ri-so-jo	0	[(2086, -8.493342399597168)]
ka-ra-e-ri-wa	0	[(1997, -18.931331634521484)]
ka-ra-e-ri-wi-jo	0	[(2086, -7.851529598236084)]
ka-ra-e-ri-wo	0	[(1997, -17.259422302246094)]
ka-ra-e-ri-zo-jo	0	[(2086, -7.741275310516357)]
ka-ra-e-so	0	[(3122, -11.37238883972168)]
ka-ra-i	1	[(933, -12.70630168914795), (3006, -2.622600959512056e-06), (3006, 1), (3015, 1), (3024, 1)]
ka-ra-i-so	0	[(3122, -10.842092514038086)]
ka-ra-ja	0	[(229, -6.992061138153076), (933, -10.865724563598633)]
ka-ra-ja-pi	0	[(126, -14.299212455749512)]
ka-ra-jo-no	0	[(2615, -11.61336898803711)]
ka-ra-ka-so	0	[(3135, -11.908265113830566)]
ka-ra-ka-ta	0	[(453, -4.689664363861084)]
ka-ra-ke	0	[(3054, -13.264020919799805)]
ka-ra-ki-no	0	[(2571, -11.426190376281738)]
ka-ra-ko	0	[(1472, -13.40152359008789)]
ka-ra-ko-no	0	[(2488, -14.51246166229248)]
ka-ra-ko-ro	0	[(3259, -11.571245193481445)]
ka-ra-ku-no	0	[(2615, -9.744402885437012)]
ka-ra-ma-da	0	[(327, -14.504318237304688)]
ka-ra-ma-de	0	[(327, -11.334807395935059)]
ka-ra-ma-no	0	[(327, -14.627728462219238)]
ka-ra-ma-qo	0	[(327, -14.614466667175293)]
ka-ra-ma-ro	0	[(327, -14.189530372619629)]
ka-ra-ma-ta	0	[(327, -15.219199180603027), (453, -0.7199788093566895)]
ka-ra-ma-ti	0	[(327, -13.044331550598145)]
ka-ra-ma-to	1	[(327, -1.8596476365928538e-05), (327, 1)]
ka-ra-me-so	0	[(3135, -11.624279975891113)]
ka-ra-na-ko	1	[(1069, 1)]
ka-ra-na-ta	1	[(453, 1)]
ka-ra-ne-ro	0	[(3259, -12.348353385925293)]
ka-ra-ni-de	0	[(3605, -15.240832328796387)]
ka-ra-ni-ja	0	[(3605, -11.519859313964844)]
ka-ra-ni-je	0	[(3605, -16.39936637878418)]
ka-ra-ni-jo	1	[(3605, -1.4305012882687151e-05), (3605, 1)]
ka-ra-ni-ki	0	[(3605, -16.644392013549805)]
ka-ra-ni-no	0	[(2615, -10.466930389404297)]
ka-ra-ni-ra	0	[(3605, -16.080965042114258)]
ka-ra-ni-si	0	[(3605, -16.680274963378906)]
ka-ra-no	0	[(1648, -11.920650482177734)]
ka-ra-nu-no	0	[(2615, -10.83576488494873)]
ka-ra-nu-ta	0	[(453, -5.452727794647217)]
ka-ra-pa	0	[(933, -13.13032054901123)]
ka-ra-pa-ro	0	[(3259, -10.909174919128418)]
ka-ra-pa-so	1	[(711, 1), (3122, -8.239307403564453), (3134, 1), (3135, -0.0029805542435497046), (3135, 1)]
ka-ra-pi	1	[(2753, 1)]
ka-ra-pi-jo	0	[(576, -2.7810895442962646)]
ka-ra-po-no	0	[(2615, -11.21602725982666)]
ka-ra-po-si-jo	0	[(1780, -14.298707008361816)]
ka-ra-pte-no	0	[(2615, -9.614651679992676)]
ka-ra-pte-so	0	[(3135, -10.901420593261719)]
ka-ra-pte-ta	0	[(453, -3.7729010581970215)]
ka-ra-qo	0	[(119, -13.213523864746094)]
ka-ra-ra	0	[(933, -13.367517471313477)]
ka-ra-re-we	1	[(3080, -4.994744449504651e-05), (3080, 1)]
ka-ra-ro	0	[(1467, -12.63047981262207), (1588, -8.223485946655273)]
ka-ra-ro-mo-te-me-na	0	[(140, -12.247228622436523)]
ka-ra-sa	0	[(933, -11.935803413391113)]
ka-ra-sa-ta	0	[(453, -5.6124444007873535)]
ka-ra-se-no	0	[(2615, -11.868712425231934)]
ka-ra-so	0	[(727, -13.24402904510498)]
ka-ra-so-mo	1	[(3047, 1)]
ka-ra-su-no	1	[(2615, -0.0003554189461283386), (2615, 1)]
ka-ra-su-ro	0	[(3259, -12.688342094421387)]
ka-ra-su-so	0	[(3122, -11.023031234741211), (3135, -11.66887092590332)]
ka-ra-ta	0	[(3281, -11.67398452758789)]
ka-ra-te-de	0	[(712, -12.749417304992676)]
ka-ra-te-i	0	[(712, -12.939181327819824)]
ka-ra-te-ja	0	[(712, -12.460967063903809)]
ka-ra-te-jo	0	[(712, -9.581703186035156)]
ka-ra-te-mi-de	1	[(3119, 1)]
ka-ra-te-po	0	[(712, -11.202759742736816)]
ka-ra-te-ra	1	[(712, -0.0010939810890704393), (712, 1)]
ka-ra-te-re	0	[(712, -7.012901306152344)]
ka-ra-te-ri	0	[(712, -11.673758506774902)]
ka-ra-te-ro	0	[(712, -9.461111068725586)]
ka-ra-te-ta	0	[(453, -3.3989710807800293)]
ka-ra-te-u	0	[(2457, -14.488507270812988)]
ka-ra-te-we	0	[(712, -12.692142486572266)]
ka-ra-ti-di-jo	0	[(715, -14.830409049987793)]
ka-ra-ti-jo-jo	0	[(715, -13.648079872131348)]
ka-ra-ti-ki-jo	0	[(715, -13.266663551330566)]
ka-ra-ti-qa-jo	0	[(715, -15.632773399353027)]
ka-ra-ti-ra-jo	0	[(715, -11.185239791870117)]
ka-ra-ti-re-jo	0	[(715, -14.522797584533691)]
ka-ra-ti-ri-jo	1	[(715, -2.932505594799295e-05), (715, 1)]
ka-ra-ti-ro	0	[(3259, -11.612835884094238)]
ka-ra-ti-se-jo	0	[(715, -15.397225379943848)]
ka-ra-ti-si-jo	0	[(715, -11.592535972595215)]
ka-ra-ti-so	0	[(3122, -10.309453964233398), (3135, -10.297667503356934)]
ka-ra-ti-ta	0	[(453, -5.268461227416992)]
ka-ra-ti-we-jo	0	[(715, -13.793931007385254)]
ka-ra-to	1	[(658, 1), (690, -13.171128273010254), (933, -11.697122573852539), (1418, -12.396668434143066)]
ka-ra-to-ro	0	[(3259, -11.520456314086914)]
ka-ra-u-do	0	[(1639, -14.0596923828125), (3177, -12.92720890045166)]
ka-ra-u-do-ro	0	[(2979, -9.844955444335938)]
ka-ra-u-du-ro	1	[(2818, 1), (2979, 1)]
ka-ra-u-i	0	[(1639, -15.285791397094727)]
ka-ra-u-ja	1	[(640, -4.076874756719917e-05), (640, 1)]
ka-ra-u-jo	0	[(1639, -13.543792724609375), (2811, -12.527321815490723), (3177, -14.576828956604004)]
ka-ra-u-ke-ro	0	[(2979, -10.640918731689453)]
ka-ra-u-ki	0	[(1639, -15.375757217407227)]
ka-ra-u-ko	1	[(745, -3.576272320060525e-06), (745, 1), (1639, -7.390948667307384e-06), (1639, 1), (2643, -9.238292841473594e-05), (2643, 1), (3177, -5.364403477869928e-06), (3177, 1), (3197, -2.038458114839159e-05), (3197, 1)]
ka-ra-u-ko-ro	0	[(2979, -0.011398078873753548)]
ka-ra-u-ne	0	[(1639, -14.653281211853027), (3177, -15.026213645935059)]
ka-ra-u-ne-ro	0	[(2979, -8.869041442871094)]
ka-ra-u-no	0	[(3177, -15.506658554077148)]
ka-ra-u-o	0	[(3177, -15.645959854125977)]
ka-ra-u-pe	0	[(1639, -15.190253257751465)]
ka-ra-u-pe-ro	0	[(2979, -7.213420867919922)]
ka-ra-u-po	0	[(1639, -14.7028169631958), (3177, -15.33256721496582)]
ka-ra-u-po-ro	0	[(2979, -4.612661361694336)]
ka-ra-u-pu-ro	0	[(2979, -10.352913856506348)]
ka-ra-u-ra	0	[(1639, -12.941656112670898), (3177, -14.666526794433594)]
ka-ra-u-ra-ro	0	[(2979, -8.820062637329102)]
ka-ra-u-ro	1	[(2494, 1), (3191, 1)]
ka-ra-u-si	0	[(3301, -13.599470138549805)]
ka-ra-u-si-ro	0	[(2979, -10.509408950805664)]
ka-ra-u-so	0	[(3122, -11.717957496643066), (3177, -15.559181213378906)]
ka-ra-u-su-ro	0	[(2979, -8.836024284362793)]
ka-ra-u-ta	0	[(453, -4.424185752868652), (1639, -14.756754875183105)]
ka-ra-u-to	0	[(3177, -15.631298065185547)]
ka-ra-wa-ni-ta	1	[(2626, 1)]
ka-ra-wa-so	0	[(3135, -10.194252967834473)]
ka-ra-we	1	[(933, -5.3165931603871286e-05), (933, 1), (3337, -13.516326904296875), (3361, -13.107282638549805)]
ka-ra-we-ro	0	[(3259, -11.323354721069336)]
ka-ra-we-so	0	[(3122, -10.645223617553711), (3135, -11.789332389831543)]
ka-ra-we-ta	0	[(453, -0.9242434501647949)]
ka-ra-wi	0	[(933, -11.860799789428711)]
ka-ra-wi-jo-ro	0	[(3576, -12.737455368041992)]
ka-ra-wi-ki-ro	0	[(3576, -14.29223346710205)]
ka-ra-wi-ko	1	[(3134, 1)]
ka-ra-wi-ko-ro	0	[(3576, -11.867591857910156)]
ka-ra-wi-ma-ro	0	[(3576, -13.659587860107422)]
ka-ra-wi-no	0	[(2615, -11.205208778381348)]
ka-ra-wi-pe-ro	0	[(3576, -12.596373558044434)]
ka-ra-wi-phu-ro	0	[(3576, -13.934483528137207)]
ka-ra-wi-po-ro	1	[(2791, 1), (2974, 1), (3503, -0.6335568428039551), (3503, 1), (3576, -5.98412734689191e-05), (3576, 1)]
ka-ra-wi-po-ro-jo	1	[(2459, 1)]
ka-ra-wi-po-ro-qe	1	[(2884, 1), (3194, 1)]
ka-ra-wi-pu-ro	0	[(3576, -12.941987991333008)]
ka-ra-wi-ra-ro	0	[(3576, -14.006510734558105)]
ka-ra-wi-ro	0	[(3259, -10.542328834533691)]
ka-ra-wi-so	1	[(3122, -0.0004618293314706534), (3122, 1), (3135, -5.878468036651611)]
ka-ra-wi-su-ro	0	[(3576, -10.302835464477539)]
ka-ra-wi-ta	0	[(453, -5.458812236785889)]
ka-ra-wo	0	[(933, -14.234088897705078), (3058, -11.804944038391113)]
ka-rai-i-so	0	[(1518, -13.632532119750977)]
ka-re	0	[(1037, -15.349893569946289), (1655, -14.010455131530762)]
ka-re-e	0	[(3629, -13.63045597076416)]
ka-re-i	0	[(3006, -15.126363754272461)]
ka-re-i-so	0	[(1518, -11.886215209960938)]
ka-re-ke	0	[(3054, -13.11030101776123)]
ka-re-no	0	[(1583, -10.98962116241455)]
ka-re-po-zo-o	0	[(2757, -16.451101303100586)]
ka-re-su-ti-jo	0	[(615, -14.983738899230957)]
ka-re-te-wo	0	[(1708, -15.105838775634766)]
ka-re-u	1	[(2609, 1)]
ka-re-u-ja	0	[(640, -10.497244834899902)]
ka-re-u-ko	0	[(2643, -12.091360092163086)]
ka-re-u-si	0	[(3301, -9.928995132446289)]
ka-re-we	0	[(3132, -3.186933994293213), (3337, -13.537179946899414), (3361, -11.460683822631836)]
ka-ri-jo	0	[(199, -13.858992576599121)]
ka-ri-ko-no	0	[(88, -14.83770751953125), (91, -14.802909851074219), (2488, -11.38529109954834)]
ka-ri-pi-jo	1	[(576, 1)]
ka-ri-se-do	0	[(965, -12.524276733398438)]
ka-ri-se-e	0	[(965, -12.940193176269531)]
ka-ri-se-ja	0	[(965, -12.16250228881836)]
ka-ri-se-ne	0	[(965, -13.01529312133789)]
ka-ri-se-po	0	[(965, -12.281822204589844)]
ka-ri-se-ta	0	[(965, -10.188980102539062)]
ka-ri-se-u	1	[(965, -0.00013183678674977273), (965, 1), (976, 1), (3150, 1)]
ka-ri-se-u-qe	1	[(610, 1)]
ka-ri-se-we	0	[(965, -9.784944534301758)]
ka-ri-se-wi	0	[(965, -11.336448669433594)]
ka-ri-se-zo	0	[(965, -13.504094123840332)]
ka-ri-si-jo	1	[(3179, 1)]
ka-ri-to	0	[(1339, -12.190195083618164)]
ka-ro	1	[(124, -11.316360473632812), (370, -11.118473052978516), (502, -10.321863174438477), (1287, -11.618982315063477), (1488, -8.328761100769043), (1819, -11.304006576538086), (1922, 1), (2840, -14.161100387573242), (3162, -12.783907890319824), (3498, 1)]
ka-ro-de	0	[(490, -11.530753135681152)]
ka-ro-i	0	[(490, -10.85432243347168), (3006, -16.824419021606445)]
ka-ro-jo	0	[(3133, -13.12569522857666)]
ka-ro-ke	0	[(3054, -13.27190113067627)]
ka-ro-ke-e	1	[(2501, 1)]
ka-ro-ki	0	[(490, -11.961771011352539)]
ka-ro-ki-no	0	[(524, -14.808043479919434)]
ka-ro-ko-no	0	[(88, -15.578926086425781), (91, -15.540769577026367), (2488, -14.661494255065918)]
ka-ro-me-no	0	[(2456, -14.062460899353027)]
ka-ro-no	0	[(490, -13.130534172058105)]
ka-ro-qa	0	[(304, -11.320080757141113)]
ka-ro-qe	0	[(490, -11.350942611694336)]
ka-ro-qo	1	[(119, -6.69933797325939e-05), (119, 1), (490, -0.0001110968878492713), (490, 1), (536, 1), (622, -0.012017820961773396), (622, 1), (3591, 1)]
ka-ro-ryo	0	[(3518, -13.135591506958008)]
ka-ro-ta	0	[(2260, -12.715441703796387)]
ka-ro-to	0	[(19, -11.200540542602539), (490, -11.118770599365234)]
ka-ro-tya	0	[(490, -10.659754753112793)]
ka-ro-u-ja	0	[(640, -12.611316680908203)]
ka-ro-u-ko	0	[(2643, -12.195764541625977)]
ka-ro-u-si	0	[(3301, -13.615948677062988)]
ka-ro-we	0	[(3132, -2.2835593223571777), (3361, -12.730616569519043)]
ka-ru	0	[(502, -12.34803295135498), (689, -12.06595230102539), (1716, -10.500908851623535), (1867, -11.623692512512207)]
ka-ru-de	0	[(3051, -13.246512413024902)]
ka-ru-e	0	[(1607, -12.078896522521973)]
ka-ru-e-u	0	[(2775, -10.17447280883789)]
ka-ru-i-so	0	[(1518, -14.015054702758789)]
ka-ru-jo	0	[(1607, -11.548672676086426)]
ka-ru-ke	1	[(3051, -8.046303264563903e-05), (3051, 1), (3053, 1), (3054, -2.539125671319198e-05), (3054, 1), (3508, 1)]
ka-ru-ki	0	[(3051, -10.217203140258789)]
ka-ru-na	0	[(1607, -9.777644157409668)]
ka-ru-no	1	[(1583, -11.251184463500977), (1607, -0.00034814971149899065), (1607, 1), (1648, -5.8887653722194955e-05), (1648, 1), (3051, -12.079568862915039)]
ka-ru-pi	1	[(3480, 1)]
ka-ru-qe	0	[(1607, -11.862074851989746)]
ka-ru-qo	0	[(119, -13.397382736206055), (1607, -11.280638694763184), (3051, -12.552090644836426)]
ka-ru-ro	0	[(1607, -12.067870140075684), (2067, -14.37441635131836), (3051, -12.606915473937988)]
ka-ru-so	0	[(1607, -10.750329971313477), (3051, -13.417882919311523)]
ka-ru-te	0	[(3051, -11.003294944763184)]
ka-ru-ti-je-ja-o-qe	1	[(2434, 1)]
ka-ru-to	0	[(1607, -11.661906242370605)]
ka-ru-we-qe	1	[(3477, 1)]
ka-ru-za	0	[(3051, -13.38918685913086)]
ka-ru-ze	0	[(3051, -13.707514762878418)]
ka-ru-zo	0	[(1607, -8.51669692993164)]
ka-rya-i	0	[(3006, -16.68674659729004)]
ka-rya-i-jo	0	[(94, -15.796090126037598)]
ka-ryo	0	[(197, -11.404529571533203), (3526, -9.537727355957031)]
ka-ryo-e	0	[(2177, -11.985154151916504)]
ka-ryo-i	0	[(3006, -16.038448333740234)]
ka-ryo-no	0	[(1648, -12.260688781738281)]
ka-ryo-qo	0	[(119, -14.666872024536133)]
ka-ryo-u-si	0	[(3301, -13.394630432128906)]
ka-sa	0	[(1909, -12.709842681884766), (2806, -11.511276245117188), (3362, -13.754355430603027)]
ka-sa-de	0	[(446, -12.867172241210938), (516, -12.647669792175293), (3300, -15.370209693908691), (3311, -16.535625457763672), (3376, -16.27381706237793)]
ka-sa-jo	0	[(199, -12.644020080566406), (446, -16.299795150756836)]
ka-sa-ma	0	[(446, -16.3060245513916)]
ka-sa-ma-to	0	[(3427, -8.949719429016113)]
ka-sa-no	1	[(334, -4.088794958079234e-05), (334, 1), (446, -12.766881942749023)]
ka-sa-pe-mo	0	[(750, -12.914844512939453)]
ka-sa-pi-jo	0	[(576, -1.7934696674346924)]
ka-sa-qo	0	[(446, -14.30446720123291)]
ka-sa-ro	1	[(446, -14.059857368469238), (1108, 1), (1782, -0.00015090756642166525), (1782, 1)]
ka-sa-ta	1	[(3281, -0.00028451209072954953), (3281, 1)]
ka-sa-ti-ja	0	[(3282, -9.465192794799805)]
ka-sa-to	1	[(385, -5.444007873535156), (446, -8.821448318485636e-06), (446, 1), (671, 1), (690, -8.284702198579907e-05), (690, 1), (2483, 1), (3128, 1), (3577, -0.04250076785683632)]
ka-sa-u-ja	0	[(640, -14.920648574829102)]
